ID,Grade Level,Title (Raw Strings),Title (Clean),Salary (Minimum),Salary (Increment),Salary (Maximum),Reference,Effective Date (YYYY-MM-DD)
MMR_CIVSRVT_0512,10,ဆင်ခေါင်း,ဆင်ခေါင်း," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0513,10,တောအုပ်,တောအုပ်," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0514,10,လွှသွေး(၃),လွှသွေး(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0515,10,ဓားသွေး(၃),ဓားသွေး(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0516,10,သစ်စစ် (၃),သစ်စစ် (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0517,10,သစ်စာရင်းကိုင် (၃),သစ်စာရင်းကိုင် (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0518,10,စက်လွှမောင်း,စက်လွှမောင်း," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0519,10,သစ်ပေါင်း(၃),သစ်ပေါင်း(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0520,10,သစ်ရွေး (၃),သစ်ရွေး (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0521,10,ပစ္စည်းရွေး (၃),ပစ္စည်းရွေး (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0522,10,ဘွိုင်လာထိန်း (၃),ဘွိုင်လာထိန်း (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0523,10,တိရစ္ဆာန်ထိန်း (၃),တိရစ္ဆာန်ထိန်း (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0524,10,လထတိရစ္ဆာန်ဆေးကုမှူး,လက်ထောက်တိရစ္ဆာန်ဆေးကုမှူး," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0525,10,မြေတိုင်း (၃),မြေတိုင်း (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0526,10,လျှာထိုးစက်ကိုင် (၃),လျှာထိုးစက်ကိုင် (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0527,10,ထွန်စက်မောင်း (၃),ထွန်စက်မောင်း (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0528,10,ဒု-ပျားစခန်းတာဝန်ခံ,ဒုတိယပျားစခန်းတာဝန်ခံ," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0529,10,ဒု-မွေးမြူရေးမှူး,ဒုတိယမွေးမြူရေးမှူး," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0530,10,ငါးဖမ်းကျွမ်းကျင်(၃),ငါးဖမ်းကျွမ်းကျင်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0531,10,ကျန်းမာရေးမှူး (၃),ကျန်းမာရေးမှူး (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0532,10,အနာကြီးရောဂါစောင့်ရှောက်ရေးမှူး(၃),အနာကြီးရောဂါစောင့်ရှောက်ရေးမှူး(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0533,10,ဆေးစပ်(၃),ဆေးစပ်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0534,10,ဆေးဘက်ဆိုင်ရာကျွမ်းကျင်(၃),ဆေးဘက်ဆိုင်ရာကျွမ်းကျင်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0535,10,သူနာပြု,သူနာပြု," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0536,10,အထက်တန်းသူနာပြု,အထက်တန်းသူနာပြု," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0537,10,အမျိုးသမီးကျန်းမာရေးဆရာမ,အမျိုးသမီးကျန်းမာရေးဆရာမ," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0538,10,သွားကျန်းမာရေးဆရာ,သွားကျန်းမာရေးဆရာ," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0539,10,ဆရာမ,ဆရာမ," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0540,10,အထက်တန်းသားဖွားဆရာမ,အထက်တန်းသားဖွားဆရာမ," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0541,10,လထပိုးမွှားစုံစမ်းရေးမှူး,လက်ထောက်ပိုးမွှားစုံစမ်းရေးမှူး," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0542,10,ဒု–ဆေးလူမှုဆက်ဆံရေးမှူး ,ဒု–ဆေးလူမှုဆက်ဆံရေးမှူး ," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0543,10,စာပေလက်ထောက်(၃),စာပေလက်ထောက်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0544,10,ပုံနှိပ်ကျွမ်းကျင်(၃),ပုံနှိပ်ကျွမ်းကျင်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0545,10,ဓာတ်ပုံကျွမ်းကျင်(၃),ဓာတ်ပုံကျွမ်းကျင်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0546,10,ဗီဒီယိုကျွမ်းကျင်(၃),ဗီဒီယိုကျွမ်းကျင်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0547,10,အသံလွှင့်ကျွမ်းကျင်(၃),အသံလွှင့်ကျွမ်းကျင်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0548,10,ရုပ်သံကျွမ်းကျင်(၃),ရုပ်သံကျွမ်းကျင်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0549,10,အနုပညာရှင်(၃),အနုပညာရှင်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0550,10,ရိုးရာပန်းပညာရှင်(၃),ရိုးရာပန်းပညာရှင်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0551,10,စာကြည့်တိုက်လက်ထောက် (၃),စာကြည့်တိုက်လက်ထောက် (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0552,10,ပြတိုက်လက်ထောက် (၃),ပြတိုက်လက်ထောက် (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0553,10,လူမှုဝန်ထမ်း (၃),လူမှုဝန်ထမ်း (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0554,10,မော်ကွန်းထိန်းလက်ထောက် (၃),မော်ကွန်းထိန်းလက်ထောက် (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0555,10,ဒု-လူဝင်မှုကြီးကြပ်ရေးမှူး,ဒုတိယလူဝင်မှုကြီးကြပ်ရေးမှူး," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0556,10,သာသနာရေးလထ(၃),သာသနာရေးလထ(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0557,10,အရောင်းသုံး(၃),အရောင်းသုံး(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0558,10,စားဖိုမှူး(၃),စားဖိုမှူး(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0559,10,စားပွဲထိုး(၃),စားပွဲထိုး(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0560,10,ဧည့်ကြို(၃),ဧည့်ကြို(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0561,10,ဧည့်လမ်းညွှန်(၃),ဧည့်လမ်းညွှန်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0562,10,မုန့်ဖုတ်(၃),မုန့်ဖုတ်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0563,10,မျက်မှန်ကျွမ်းကျင်(၃),မျက်မှန်ကျွမ်းကျင်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0564,10,သားခုတ်(၃),သားခုတ်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0565,10,အဝတ်လျှော်(၃),အဝတ်လျှော်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0566,10,အခမ်းအနားပြင်(၃),အခမ်းအနားပြင်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0567,10,စက်ချုပ်(၃),စက်ချုပ်(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0568,10,အခန်းထိန်း (၃),အခန်းထိန်း (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0569,10,ကျွမ်းကျင် (၃),ကျွမ်းကျင် (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0570,10,စစ်ဆေးရေးမှူး(၃),စစ်ဆေးရေးမှူး(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0571,10,စိစစ်ရေးမှူး(၃),စိစစ်ရေးမှူး(၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0572,10,စကားပြန် (၃),စကားပြန် (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0573,10,ဘာသာပြန် (၃),ဘာသာပြန် (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0574,10,ဈေးတာဝန်ခံ (၃),ဈေးတာဝန်ခံ (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0575,10,အခွန်ကောက် (၃),အခွန်ကောက် (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
MMR_CIVSRVT_0576,10,စည်းကမ်းထိန်း (၃),စည်းကမ်းထိန်း (၃)," 198,000 "," 2,000 "," 208,000 ", Announcement (2/2022) အမိန့်ကြော်ငြာစာအမှတ် (၂/၂၀၂၂) ,2022-09-22
